id,experiment,particle_type,x,y,z
844,TS_73_6,beta-amylase,183.874,508.51180000000005,89.3386
845,TS_73_6,beta-amylase,27.0861,559.4658000000001,81.5646
846,TS_73_6,thyroglobulin,184.178,105.7592,25.884800000000002
847,TS_73_6,thyroglobulin,238.72809999999998,232.63449999999997,33.193200000000004
848,TS_73_6,thyroglobulin,324.26,45.2621,48.9296
849,TS_73_6,thyroglobulin,40.9479,179.638,52.553399999999996
850,TS_73_6,thyroglobulin,458.25110000000006,173.801,56.947900000000004
851,TS_73_6,thyroglobulin,140.21020000000001,238.413,83.4912
852,TS_73_6,thyroglobulin,72.8817,415.1187,96.7208
853,TS_73_6,thyroglobulin,618.3204,99.6602,94.699
854,TS_73_6,thyroglobulin,202.5333,408.3449,101.3484
855,TS_73_6,thyroglobulin,310.3444,467.9447,104.33520000000001
856,TS_73_6,thyroglobulin,207.33110000000002,349.6993,116.375
857,TS_73_6,thyroglobulin,74.3959,23.837899999999998,117.7853
858,TS_73_6,thyroglobulin,52.499,502.1579,130.0106
859,TS_73_6,thyroglobulin,287.0,159.0,21.5
860,TS_73_6,thyroglobulin,484.25,41.25,43.8333
861,TS_73_6,thyroglobulin,90.14009999999999,532.5541000000001,77.4427
862,TS_73_6,thyroglobulin,188.5771,238.0697,66.8159
863,TS_73_6,thyroglobulin,187.54469999999998,261.43420000000003,92.1947
864,TS_73_6,thyroglobulin,60.8235,282.9608,47.869299999999996
865,TS_73_6,thyroglobulin,91.0265,323.947,90.78479999999999
866,TS_73_6,thyroglobulin,55.0896,148.4776,62.50750000000001
867,TS_73_6,thyroglobulin,432.9907,371.9346,54.700900000000004
868,TS_73_6,thyroglobulin,452.46459999999996,128.9394,7.3081000000000005
869,TS_73_6,thyroglobulin,234.9196,367.7366,73.50890000000001
870,TS_73_6,thyroglobulin,330.2378,183.1524,79.4207
871,TS_73_6,thyroglobulin,44.8929,252.82139999999998,81.1667
872,TS_73_6,thyroglobulin,269.4397,448.83689999999996,81.8369
873,TS_73_6,thyroglobulin,345.2853,271.7301,96.2577
874,TS_73_6,beta-galactosidase,228.5357,213.75709999999998,59.62140000000001
875,TS_73_6,beta-galactosidase,400.8603,38.3309,79.8529
876,TS_73_6,beta-galactosidase,83.9231,160.2692,108.8077
877,TS_73_6,beta-galactosidase,18.8815,216.737,76.97409999999999
878,TS_73_6,beta-galactosidase,74.2788,280.8077,24.6058
879,TS_73_6,beta-galactosidase,355.22220000000004,22.814799999999998,55.6481
880,TS_73_6,beta-galactosidase,434.11670000000004,375.65,53.2667
881,TS_73_6,beta-galactosidase,367.0099,211.81439999999998,52.099000000000004
882,TS_73_6,beta-galactosidase,234.9623,47.466300000000004,33.495999999999995
883,TS_73_6,beta-galactosidase,372.5132,352.0212,53.7937
884,TS_73_6,beta-galactosidase,213.25349999999997,266.15819999999997,68.9108
885,TS_73_6,beta-galactosidase,38.8433,323.0336,76.8209
886,TS_73_6,beta-galactosidase,455.5,318.875,86.875
887,TS_73_6,beta-galactosidase,27.727600000000002,325.87800000000004,89.73780000000001
888,TS_73_6,apo-ferritin,26.8662,473.03180000000003,91.6115
889,TS_73_6,apo-ferritin,23.8946,485.30609999999996,90.9898
890,TS_73_6,apo-ferritin,8.3114,572.956,121.95239999999998
891,TS_73_6,apo-ferritin,58.2143,276.9968,107.63640000000001
892,TS_73_6,apo-ferritin,51.0389,215.7244,36.2438
893,TS_73_6,apo-ferritin,61.91760000000001,199.161,52.0449
894,TS_73_6,apo-ferritin,124.57039999999999,200.2993,74.38730000000001
895,TS_73_6,apo-ferritin,129.0839,151.8942,79.7372
896,TS_73_6,apo-ferritin,132.8307,154.7677,65.3425
897,TS_73_6,apo-ferritin,135.2893,144.5597,72.5912
898,TS_73_6,apo-ferritin,99.3954,170.5229,36.640499999999996
899,TS_73_6,apo-ferritin,75.1138,142.6892,45.8677
900,TS_73_6,apo-ferritin,235.00619999999998,256.47040000000004,21.6978
901,TS_73_6,apo-ferritin,121.0503,568.7487,121.7588
902,TS_73_6,apo-ferritin,113.4771,567.9086,89.8514
903,TS_73_6,apo-ferritin,138.5017,507.77470000000005,36.4983
904,TS_73_6,apo-ferritin,150.13150000000002,504.7829,33.2783
905,TS_73_6,apo-ferritin,598.0404000000001,424.4379,47.8416
906,TS_73_6,apo-ferritin,538.8235,448.0,8.470600000000001
907,TS_73_6,apo-ferritin,537.75,450.75,8.5833
908,TS_73_6,apo-ferritin,539.5425,474.69930000000005,3.9085
909,TS_73_6,apo-ferritin,541.5078000000001,463.00780000000003,5.4219
910,TS_73_6,apo-ferritin,526.9381000000001,480.87610000000006,4.3717
911,TS_73_6,apo-ferritin,570.4167,329.0,8.5833
912,TS_73_6,apo-ferritin,554.3821,352.8374,4.715400000000001
913,TS_73_6,apo-ferritin,530.3962,375.5786,5.8176000000000005
914,TS_73_6,apo-ferritin,164.35920000000002,54.751,58.298
915,TS_73_6,apo-ferritin,172.5534,49.4356,64.48490000000001
916,TS_73_6,apo-ferritin,317.32759999999996,445.0517,103.9138
917,TS_73_6,apo-ferritin,312.1796,443.4709,26.4563
918,TS_73_6,apo-ferritin,300.98670000000004,438.4053,28.576
919,TS_73_6,apo-ferritin,294.7351,449.4183,30.6881
920,TS_73_6,apo-ferritin,341.0451,471.3045,29.594
921,TS_73_6,apo-ferritin,236.7675,487.2213,26.9412
922,TS_73_6,apo-ferritin,227.32559999999998,493.7781,29.873200000000004
923,TS_73_6,apo-ferritin,229.50680000000003,470.41099999999994,38.2363
924,TS_73_6,apo-ferritin,230.94940000000003,459.01270000000005,34.4557
925,TS_73_6,apo-ferritin,234.593,447.0807,32.9193
926,TS_73_6,apo-ferritin,246.8306,477.9707,27.3485
927,TS_73_6,apo-ferritin,238.17199999999997,406.03200000000004,102.1
928,TS_73_6,apo-ferritin,242.8114,427.16729999999995,133.55519999999999
929,TS_73_6,apo-ferritin,439.6744,508.2692,13.2436
930,TS_73_6,apo-ferritin,462.05190000000005,244.1364,10.5357
931,TS_73_6,apo-ferritin,461.85200000000003,236.4605,20.2105
932,TS_73_6,apo-ferritin,463.90959999999995,219.2289,6.1386
933,TS_73_6,apo-ferritin,463.56980000000004,226.2,15.166
934,TS_73_6,apo-ferritin,419.25,261.1806,14.9769
935,TS_73_6,apo-ferritin,423.9923,254.0192,17.2222
936,TS_73_6,apo-ferritin,428.66670000000005,253.51489999999998,60.549800000000005
937,TS_73_6,apo-ferritin,434.9217,258.0569,69.7082
938,TS_73_6,apo-ferritin,439.3977,243.5568,55.2273
939,TS_73_6,apo-ferritin,502.43230000000005,263.10949999999997,82.4726
940,TS_73_6,apo-ferritin,322.9887,315.8038,105.9283
941,TS_73_6,apo-ferritin,333.599,321.302,109.7624
942,TS_73_6,apo-ferritin,308.61080000000004,194.07840000000002,47.5514
943,TS_73_6,apo-ferritin,299.0879,199.0733,52.1832
944,TS_73_6,apo-ferritin,315.57370000000003,250.9436,14.9875
945,TS_73_6,apo-ferritin,328.7952,224.51860000000002,14.909600000000001
946,TS_73_6,apo-ferritin,338.3,280.0036,19.4679
947,TS_73_6,apo-ferritin,361.57710000000003,104.5806,22.455199999999998
948,TS_73_6,apo-ferritin,364.6689,178.223,8.831100000000001
949,TS_73_6,apo-ferritin,358.5105,169.4895,9.9247
950,TS_73_6,apo-ferritin,380.7282,226.3107,56.1197
951,TS_73_6,apo-ferritin,433.1237,77.95410000000001,20.9293
952,TS_73_6,apo-ferritin,439.3259,88.5599,23.6462
953,TS_73_6,apo-ferritin,362.1489,34.1667,7.3652
954,TS_73_6,apo-ferritin,279.899,131.5505,24.104499999999998
955,TS_73_6,apo-ferritin,253.6024,341.762,25.6355
956,TS_73_6,apo-ferritin,133.4486,398.8322,80.2226
957,TS_73_6,apo-ferritin,108.59290000000001,515.859,46.557900000000004
958,TS_73_6,apo-ferritin,117.773,514.1064,42.5529
959,TS_73_6,apo-ferritin,117.8346,522.7,34.542899999999996
960,TS_73_6,apo-ferritin,150.48430000000002,518.0322,35.544200000000004
961,TS_73_6,apo-ferritin,505.86170000000004,275.4639,82.6027
962,TS_73_6,apo-ferritin,316.7563,203.5642,45.556599999999996
963,TS_73_6,apo-ferritin,157.3409,39.0881,49.5616
964,TS_73_6,apo-ferritin,163.4084,50.7488,45.556599999999996
965,TS_73_6,apo-ferritin,154.5135,46.8754,59.574
966,TS_73_6,apo-ferritin,158.4637,45.4698,68.5852
967,TS_73_6,apo-ferritin,177.9966,58.0292,48.5604
968,TS_73_6,apo-ferritin,158.2199,58.2679,35.544200000000004
969,TS_73_6,apo-ferritin,219.289,17.1392,49.5616
970,TS_73_6,apo-ferritin,207.66039999999998,20.081899999999997,57.571600000000004
971,TS_73_6,apo-ferritin,218.9662,11.7874,59.574
972,TS_73_6,apo-ferritin,195.7082,14.5518,46.557900000000004
973,TS_73_6,apo-ferritin,194.465,16.1916,58.572799999999994
974,TS_73_6,apo-ferritin,327.0772,323.5528,101.6263
975,TS_73_6,apo-ferritin,342.15729999999996,146.24849999999998,30.538
976,TS_73_6,apo-ferritin,322.1982,291.8325,26.532999999999998
977,TS_73_6,apo-ferritin,339.1454,288.9264,33.5417
978,TS_73_6,apo-ferritin,392.7906,407.0523,22.528
979,TS_73_6,apo-ferritin,426.31850000000003,474.7497,22.528
980,TS_73_6,apo-ferritin,412.2371,485.2662,22.528
981,TS_73_6,apo-ferritin,423.6513,247.9339,51.564099999999996
982,TS_73_6,apo-ferritin,430.9621,238.9686,48.5604
983,TS_69_2,virus-like-particle,23.5918,296.762,79.9798
984,TS_69_2,virus-like-particle,51.6962,402.1185,87.8484
985,TS_69_2,virus-like-particle,283.2249,75.0827,65.4317
986,TS_69_2,virus-like-particle,258.7613,136.0659,81.4115
987,TS_69_2,virus-like-particle,506.33630000000005,173.2215,95.13300000000001
988,TS_69_2,virus-like-particle,593.0926999999999,97.8082,91.1592
989,TS_69_2,virus-like-particle,360.3379,238.54450000000003,92.48769999999999
990,TS_69_2,virus-like-particle,512.5065,568.1883,88.8948
991,TS_69_2,virus-like-particle,592.4779000000001,359.8073,94.17609999999999
992,TS_69_2,ribosome,600.682,532.8856,80.86330000000001
993,TS_69_2,ribosome,595.7767,557.1663,70.60679999999999
994,TS_69_2,ribosome,561.8836,616.176,69.3695
995,TS_69_2,ribosome,112.77940000000001,18.793799999999997,53.7361
996,TS_69_2,ribosome,176.78199999999998,321.3929,100.162
997,TS_69_2,ribosome,191.6347,342.6268,100.5688
998,TS_69_2,ribosome,117.1606,327.53110000000004,102.363
999,TS_69_2,ribosome,147.5204,341.89070000000004,106.21020000000001
1000,TS_69_2,ribosome,85.5205,190.57639999999998,98.8053
1001,TS_69_2,ribosome,104.14829999999999,163.9013,102.56969999999998
1002,TS_69_2,ribosome,58.872400000000006,171.7082,88.7573
1003,TS_69_2,ribosome,115.83800000000001,241.78400000000002,82.46520000000001
1004,TS_69_2,ribosome,394.4471,87.7964,87.5367
1005,TS_69_2,ribosome,380.03110000000004,50.9266,114.84020000000001
1006,TS_69_2,ribosome,508.06170000000003,76.3376,70.53020000000001
1007,TS_69_2,ribosome,466.1842,20.102600000000002,114.0471
1008,TS_69_2,ribosome,490.94960000000003,34.2802,90.59270000000001
1009,TS_69_2,ribosome,303.2898,180.16500000000002,98.0107
1010,TS_69_2,ribosome,328.14099999999996,178.6652,103.9956
1011,TS_69_2,ribosome,326.3628,330.7453,71.8927
1012,TS_69_2,ribosome,320.4775,302.8787,66.41499999999999
1013,TS_69_2,ribosome,341.13870000000003,367.4855,101.5965
1014,TS_69_2,ribosome,295.7875,321.5688,65.15090000000001
1015,TS_69_2,ribosome,298.8816,283.9513,74.7089
1016,TS_69_2,ribosome,375.9918,373.3779,87.5956
1017,TS_69_2,ribosome,406.4384,385.5712,107.3271
1018,TS_69_2,ribosome,409.364,280.6907,99.2895
1019,TS_69_2,ribosome,455.326,285.4694,93.4778
1020,TS_69_2,ribosome,483.3247,278.5558,100.8777
1021,TS_69_2,ribosome,498.225,301.2384,114.1249
1022,TS_69_2,ribosome,474.6456,324.70439999999996,98.9765
1023,TS_69_2,ribosome,620.5712000000001,319.0031,116.68299999999999
1024,TS_69_2,ribosome,567.807,303.4789,120.175
1025,TS_69_2,ribosome,547.3934,553.8158999999999,100.8782
1026,TS_69_2,ribosome,186.3411,182.0198,107.42909999999999
1027,TS_69_2,ribosome,431.05820000000006,260.0476,96.6971
1028,TS_69_2,ribosome,382.5977,256.85749999999996,107.25540000000001
1029,TS_69_2,beta-amylase,382.4768,506.4901,67.6026
1030,TS_69_2,beta-amylase,516.6324,390.54409999999996,92.4118
1031,TS_69_2,beta-amylase,512.3125,538.9375,94.5625
1032,TS_69_2,beta-amylase,440.7778,626.6944000000001,122.83330000000001
1033,TS_69_2,beta-amylase,35.0,122.0,121.0
1034,TS_69_2,beta-amylase,156.7122,213.10790000000003,68.705
1035,TS_69_2,beta-amylase,146.61430000000001,91.3857,125.8714
1036,TS_69_2,beta-amylase,279.1339,67.8571,116.48209999999999
1037,TS_69_2,beta-amylase,437.86379999999997,76.2894,91.3191
1038,TS_69_2,beta-amylase,356.9083,42.711,93.5688
1039,TS_69_2,beta-amylase,444.2424,228.6136,66.9773
1040,TS_69_2,beta-amylase,426.3574,336.3976,100.1928
1041,TS_69_2,thyroglobulin,169.7664,248.48899999999998,55.3359
1042,TS_69_2,thyroglobulin,108.37460000000002,433.6916,66.0712
1043,TS_69_2,thyroglobulin,253.50830000000002,373.9817,62.6862
1044,TS_69_2,thyroglobulin,71.911,231.8413,64.7963
1045,TS_69_2,thyroglobulin,27.0918,490.0032,67.7824
1046,TS_69_2,thyroglobulin,537.1849,89.78150000000001,67.4958
1047,TS_69_2,thyroglobulin,553.9777,167.7178,75.27720000000001
1048,TS_69_2,thyroglobulin,202.1719,79.7706,86.4533
1049,TS_69_2,thyroglobulin,236.794,97.8443,86.755
1050,TS_69_2,thyroglobulin,560.5799,162.3846,115.55619999999999
1051,TS_69_2,thyroglobulin,84.3974,353.7848,53.851
1052,TS_69_2,thyroglobulin,71.4545,312.90909999999997,67.36359999999999
1053,TS_69_2,thyroglobulin,145.6572,435.7201,78.3836
1054,TS_69_2,thyroglobulin,443.55910000000006,540.1685,87.4624
1055,TS_69_2,thyroglobulin,431.5138,420.4558,65.00829999999999
1056,TS_69_2,thyroglobulin,398.8304,392.4261,62.3783
1057,TS_69_2,thyroglobulin,504.9901,412.35150000000004,109.2673
1058,TS_69_2,thyroglobulin,590.179,539.0067,103.4295
1059,TS_69_2,thyroglobulin,443.5398,618.4513,71.8702
1060,TS_69_2,thyroglobulin,419.57700000000006,299.15160000000003,66.69930000000001
1061,TS_69_2,thyroglobulin,572.0,157.9247,82.5146
1062,TS_69_2,thyroglobulin,305.0,235.0,81.0
1063,TS_69_2,thyroglobulin,299.125,175.5417,61.625
1064,TS_69_2,thyroglobulin,300.4667,116.5667,93.8333
1065,TS_69_2,thyroglobulin,203.5125,14.55,119.8875
1066,TS_69_2,thyroglobulin,202.18869999999998,179.9321,69.834
1067,TS_69_2,thyroglobulin,76.3441,46.9624,88.5591
1068,TS_69_2,thyroglobulin,622.9592,39.449,128.6327
1069,TS_69_2,thyroglobulin,136.9833,592.4057,82.8807
1070,TS_69_2,thyroglobulin,78.5587,263.0,57.6201
1071,TS_69_2,thyroglobulin,336.29409999999996,69.5882,62.0588
1072,TS_69_2,thyroglobulin,362.5942,404.7846,72.9154
1073,TS_69_2,thyroglobulin,261.8947,36.9774,74.9173
1074,TS_69_2,thyroglobulin,567.9653000000001,417.6597,110.88889999999999
1075,TS_69_2,beta-galactosidase,312.40909999999997,234.9758,91.48179999999999
1076,TS_69_2,beta-galactosidase,310.4737,11.6316,89.3158
1077,TS_69_2,beta-galactosidase,148.215,197.68599999999998,80.99629999999999
1078,TS_69_2,beta-galactosidase,473.6857,163.35,128.1857
1079,TS_69_2,beta-galactosidase,544.0842,215.33159999999998,106.52629999999999
1080,TS_69_2,beta-galactosidase,582.9167,358.5,123.41669999999999
1081,TS_69_2,beta-galactosidase,593.4359000000001,403.8974,71.1538
1082,TS_69_2,beta-galactosidase,556.5033999999999,311.8993,77.0604
1083,TS_69_2,beta-galactosidase,178.64159999999998,108.7714,59.010400000000004
1084,TS_69_2,beta-galactosidase,505.8789,270.9421,67.01050000000001
1085,TS_69_2,beta-galactosidase,188.4097,207.1736,71.9583
1086,TS_69_2,beta-galactosidase,568.5555999999999,446.06059999999997,71.7172
1087,TS_69_2,beta-galactosidase,489.55060000000003,207.41770000000002,75.4272
1088,TS_69_2,beta-galactosidase,309.3723,252.89360000000002,92.3617
1089,TS_69_2,beta-galactosidase,501.5,134.0263,94.4649
1090,TS_69_2,beta-galactosidase,583.563,554.2991,112.56300000000002
1091,TS_69_2,apo-ferritin,77.0625,111.1161,108.87950000000001
1092,TS_69_2,apo-ferritin,82.82910000000001,120.1673,115.37449999999998
1093,TS_69_2,apo-ferritin,66.8986,104.1449,110.22460000000001
1094,TS_69_2,apo-ferritin,83.4049,59.2958,69.8099
1095,TS_69_2,apo-ferritin,8.1893,215.2929,54.317899999999995
1096,TS_69_2,apo-ferritin,519.4716000000001,227.7793,91.6254
1097,TS_69_2,apo-ferritin,272.0996,97.5578,75.9681
1098,TS_69_2,apo-ferritin,40.922399999999996,538.5982,81.91319999999999
1099,TS_69_2,apo-ferritin,47.0992,547.1736,82.6116
1100,TS_69_2,apo-ferritin,134.0353,586.0929,51.823699999999995
1101,TS_69_2,apo-ferritin,615.0553,424.8018,59.8848
1102,TS_69_2,apo-ferritin,411.6256,624.3555,55.0142
1103,TS_69_2,apo-ferritin,169.5969,470.17830000000004,57.647299999999994
1104,TS_69_2,apo-ferritin,163.93599999999998,485.04380000000003,106.33
1105,TS_69_2,apo-ferritin,477.5286,501.5714,58.1514
1106,TS_69_2,apo-ferritin,484.47389999999996,439.7387,78.23339999999999
1107,TS_69_2,apo-ferritin,319.2063,382.6044,60.7451
1108,TS_69_2,apo-ferritin,380.9442,419.8247,56.1673
1109,TS_69_2,apo-ferritin,358.34029999999996,436.6702,60.314099999999996
1110,TS_69_2,apo-ferritin,347.6717,438.3102,65.0181
1111,TS_69_2,apo-ferritin,334.6316,418.5936,58.695899999999995
1112,TS_69_2,apo-ferritin,335.6477,434.0341,64.9659
1113,TS_69_2,apo-ferritin,328.8077,444.0594,63.4301
1114,TS_69_2,apo-ferritin,322.7491,454.43639999999994,57.912699999999994
1115,TS_69_2,apo-ferritin,398.6778,443.54440000000005,57.2259
1116,TS_69_2,apo-ferritin,383.8352,398.34479999999996,63.30650000000001
1117,TS_69_2,apo-ferritin,441.4178,348.90790000000004,113.8289
1118,TS_69_2,apo-ferritin,286.4757,242.08249999999998,103.7476
1119,TS_69_2,apo-ferritin,296.5475,239.2793,108.1285
1120,TS_69_2,apo-ferritin,245.0507,272.2905,99.9426
1121,TS_69_2,apo-ferritin,337.4729,453.71760000000006,58.572799999999994
1122,TS_69_2,apo-ferritin,346.3362,475.963,58.572799999999994
1123,TS_69_2,apo-ferritin,328.07849999999996,427.0741,66.58279999999999
1124,TS_69_2,apo-ferritin,373.8087,429.4279,66.58279999999999
1125,TS_69_2,apo-ferritin,381.19140000000004,438.13019999999995,61.646100000000004
1126,TS_6_6,virus-like-particle,411.3927,154.0028,95.7754
1127,TS_6_6,virus-like-particle,420.50110000000006,51.42380000000001,37.7245
1128,TS_6_6,virus-like-particle,354.6662,99.6468,119.95920000000001
1129,TS_6_6,virus-like-particle,23.8569,347.53229999999996,72.28920000000001
1130,TS_6_6,virus-like-particle,40.442099999999996,270.726,97.0408
1131,TS_6_6,virus-like-particle,568.6068,582.9640999999999,36.4486
1132,TS_6_6,virus-like-particle,508.6352,615.7563,69.64439999999999
1133,TS_6_6,virus-like-particle,465.7586,587.5914,62.7971
1134,TS_6_6,virus-like-particle,582.7109,499.7341,85.4623
1135,TS_6_6,virus-like-particle,515.7398000000001,444.1079,68.3717
1136,TS_6_6,virus-like-particle,527.8371,303.89209999999997,40.617000000000004
1137,TS_6_6,virus-like-particle,300.51,411.67449999999997,53.311
1138,TS_6_6,virus-like-particle,282.9054,417.5449,82.866
1139,TS_6_6,virus-like-particle,324.807,451.30600000000004,58.286300000000004
1140,TS_6_6,virus-like-particle,260.98760000000004,456.98760000000004,116.9759
1141,TS_6_6,virus-like-particle,221.32869999999997,413.50169999999997,128.6851
1142,TS_6_6,virus-like-particle,330.39050000000003,569.7825,78.9744
1143,TS_6_6,virus-like-particle,100.87480000000001,594.9213,107.73030000000001
1144,TS_6_6,virus-like-particle,574.9051999999999,391.13919999999996,27.5342
1145,TS_6_6,ribosome,77.3644,497.5664,149.9213
1146,TS_6_6,ribosome,102.96549999999999,511.9687,133.2989
1147,TS_6_6,ribosome,210.609,484.63019999999995,128.9305
1148,TS_6_6,ribosome,284.3254,512.3492,137.7645
1149,TS_6_6,ribosome,367.6182,405.8335,122.849
1150,TS_6_6,ribosome,569.7427,195.0562,97.248
1151,TS_6_6,ribosome,245.2111,300.0991,110.85329999999999
1152,TS_6_6,ribosome,430.575,449.9335,121.4481
1153,TS_6_6,ribosome,374.0366,454.14660000000003,110.17609999999999
1154,TS_6_6,ribosome,540.5801,202.3684,72.59020000000001
1155,TS_6_6,ribosome,543.2587000000001,197.8296,102.6276
1156,TS_6_6,ribosome,534.3945,241.9647,82.6027
1157,TS_6_6,ribosome,518.2756999999999,211.1002,82.6027
1158,TS_6_6,ribosome,544.2264,247.35039999999998,111.63879999999999
1159,TS_6_6,ribosome,570.2357,228.28119999999998,91.6139
1160,TS_6_6,ribosome,515.6231,225.1003,103.6288
1161,TS_6_6,ribosome,498.4874,443.53090000000003,108.63499999999999
1162,TS_6_6,ribosome,481.6361,419.8518,107.6338
1163,TS_6_6,ribosome,433.3457,450.6473,93.3065
1164,TS_6_6,ribosome,382.1058,473.9232,97.62129999999999
1165,TS_6_6,ribosome,424.85839999999996,422.4388,117.6462
1166,TS_6_6,ribosome,78.2628,538.8786,143.67860000000002
1167,TS_6_6,ribosome,58.552800000000005,516.9929,143.67860000000002
1168,TS_6_6,beta-amylase,385.0,101.0,31.0
1169,TS_6_6,beta-amylase,406.36060000000003,165.1538,23.9038
1170,TS_6_6,beta-amylase,322.9286,199.0,74.57140000000001
1171,TS_6_6,beta-amylase,336.7549,176.6986,67.6789
1172,TS_6_6,beta-amylase,324.1333,219.6667,110.8667
1173,TS_6_6,beta-amylase,269.5942,142.25560000000002,38.0064
1174,TS_6_6,beta-amylase,265.7277,156.48510000000002,47.7787
1175,TS_6_6,beta-amylase,40.2895,408.5,151.4474
1176,TS_6_6,beta-amylase,183.73409999999998,413.30640000000005,83.5607
1177,TS_6_6,beta-amylase,148.596,378.5563,27.788099999999996
1178,TS_6_6,beta-amylase,218.32350000000002,303.91179999999997,67.05879999999999
1179,TS_6_6,beta-amylase,516.963,523.7037,70.9259
1180,TS_6_6,beta-amylase,491.0,466.5714,73.8857
1181,TS_6_6,beta-amylase,458.0,518.9756,106.5528
1182,TS_6_6,thyroglobulin,470.9027,599.6216000000001,31.681099999999997
1183,TS_6_6,thyroglobulin,282.2785,297.48609999999996,44.3679
1184,TS_6_6,thyroglobulin,297.463,578.6818000000001,49.111000000000004
1185,TS_6_6,thyroglobulin,462.2227,423.8002,50.6417
1186,TS_6_6,thyroglobulin,174.35899999999998,60.5843,52.96319999999999
1187,TS_6_6,thyroglobulin,449.21000000000004,214.54000000000002,58.42999999999999
1188,TS_6_6,thyroglobulin,240.86260000000001,251.5879,63.2912
1189,TS_6_6,thyroglobulin,600.4797,152.8455,67.0081
1190,TS_6_6,thyroglobulin,606.5226,78.2511,70.6026
1191,TS_6_6,thyroglobulin,344.4054,144.4976,78.5389
1192,TS_6_6,thyroglobulin,432.7106,228.6262,87.9085
1193,TS_6_6,thyroglobulin,209.2183,196.8936,94.6212
1194,TS_6_6,thyroglobulin,214.12600000000003,449.3054,95.6843
1195,TS_6_6,thyroglobulin,534.8617,563.6545,94.3527
1196,TS_6_6,thyroglobulin,250.58339999999998,162.91410000000002,111.8847
1197,TS_6_6,thyroglobulin,76.0567,415.73940000000005,114.6652
1198,TS_6_6,thyroglobulin,22.889699999999998,292.3352,128.6104
1199,TS_6_6,thyroglobulin,52.4918,271.3886,129.1522
1200,TS_6_6,thyroglobulin,330.2056,83.4556,133.69670000000002
1201,TS_6_6,thyroglobulin,58.6238,320.1857,150.7786
1202,TS_6_6,thyroglobulin,375.0577,185.2692,95.0385
1203,TS_6_6,thyroglobulin,376.6612,157.8415,58.8798
1204,TS_6_6,thyroglobulin,540.7907,121.6163,40.7558
1205,TS_6_6,thyroglobulin,311.36990000000003,452.26030000000003,96.0342
1206,TS_6_6,thyroglobulin,346.63870000000003,487.521,40.8571
1207,TS_6_6,thyroglobulin,185.6175,454.55190000000005,118.5519
1208,TS_6_6,thyroglobulin,92.25,511.0,105.5
1209,TS_6_6,thyroglobulin,118.40540000000001,513.5135,33.7568
1210,TS_6_6,thyroglobulin,251.10729999999998,189.8707,81.8244
1211,TS_6_6,thyroglobulin,481.7354,486.0628,97.9955
1212,TS_6_6,thyroglobulin,446.1316,358.0702,106.7544
1213,TS_6_6,thyroglobulin,294.7812,129.75,110.96880000000002
1214,TS_6_6,thyroglobulin,471.99179999999996,185.3143,122.9265
1215,TS_6_6,thyroglobulin,154.3079,364.9778,135.3424
1216,TS_6_6,thyroglobulin,97.018,347.3559,147.3604
1217,TS_6_6,beta-galactosidase,552.4087999999999,325.12260000000003,61.9877
1218,TS_6_6,beta-galactosidase,504.64340000000004,158.6382,98.85159999999999
1219,TS_6_6,beta-galactosidase,464.0,186.5,68.5
1220,TS_6_6,beta-galactosidase,177.75,365.0417,60.0
1221,TS_6_6,beta-galactosidase,134.3732,593.9859,103.99300000000001
1222,TS_6_6,beta-galactosidase,463.45829999999995,446.54170000000005,80.6667
1223,TS_6_6,beta-galactosidase,479.1,491.16,47.36
1224,TS_6_6,beta-galactosidase,382.7744,527.6792,48.7469
1225,TS_6_6,beta-galactosidase,402.0131,361.4629,91.64189999999999
1226,TS_6_6,beta-galactosidase,400.22220000000004,500.8421,113.7719
1227,TS_6_6,beta-galactosidase,244.02820000000003,244.99810000000002,114.0433
1228,TS_6_6,apo-ferritin,191.683,331.1797,75.4673
1229,TS_6_6,apo-ferritin,199.6861,323.1277,80.3577
1230,TS_6_6,apo-ferritin,220.65120000000002,297.53020000000004,117.9674
1231,TS_6_6,apo-ferritin,28.529199999999996,137.9331,41.7577
1232,TS_6_6,apo-ferritin,75.37809999999999,263.3219,97.30940000000001
1233,TS_6_6,apo-ferritin,72.61760000000001,255.94899999999998,147.3314
1234,TS_6_6,apo-ferritin,74.7829,263.0698,154.93019999999999
1235,TS_6_6,apo-ferritin,112.3151,269.82959999999997,72.5852
1236,TS_6_6,apo-ferritin,123.4692,299.4751,92.04690000000001
1237,TS_6_6,apo-ferritin,33.2707,338.2279,124.19090000000001
1238,TS_6_6,apo-ferritin,76.6772,317.06669999999997,154.3544
1239,TS_6_6,apo-ferritin,156.9207,239.45520000000002,129.969
1240,TS_6_6,apo-ferritin,81.8107,362.5562,67.1657
1241,TS_6_6,apo-ferritin,114.69570000000002,150.8462,67.9398
1242,TS_6_6,apo-ferritin,458.6585,47.6585,76.378
1243,TS_6_6,apo-ferritin,452.86629999999997,55.148900000000005,77.3374
1244,TS_6_6,apo-ferritin,490.512,109.08430000000001,26.6175
1245,TS_6_6,apo-ferritin,534.4970999999999,44.6,6.0429
1246,TS_6_6,apo-ferritin,525.0109,313.29200000000003,84.2628
1247,TS_6_6,apo-ferritin,506.6127,195.4349,29.3048
1248,TS_6_6,apo-ferritin,567.1396,275.3784,79.7838
1249,TS_6_6,apo-ferritin,579.4353,245.73020000000002,44.1691
